Instance,Origin,Destination,ofdp,ilp,splitpath,ofdp3
0,82,92,95.0,95.0,95.0,98.0
0,82,93,96.0,99.0,99.0,107.0
0,82,94,93.0,94.0,94.0,106.0
0,82,95,122.0,123.0,124.0,126.0
0,82,96,109.0,109.0,112.0,124.0
0,82,97,129.0,129.0,129.0,150.0
0,82,98,128.0,128.0,128.0,145.0
0,82,99,123.0,123.0,123.0,148.0
0,83,85,None,None,None,None
0,83,86,None,None,None,None
0,83,87,None,None,None,None
0,83,88,None,None,None,None
0,83,89,None,None,None,None
0,83,92,98.0,98.0,98.0,108.0
0,83,93,101.0,102.0,102.0,103.0
0,83,94,94.0,96.0,96.0,104.0
0,83,95,122.0,122.0,122.0,128.0
0,83,96,109.0,109.0,109.0,120.0
0,83,97,129.0,130.0,130.0,138.0
0,83,98,128.0,128.0,128.0,138.0
0,83,99,123.0,125.0,125.0,126.0
0,84,85,None,None,None,None
0,84,86,None,None,None,None
0,84,87,None,None,None,None
0,84,88,None,None,None,None
0,84,89,None,None,None,None
0,84,90,101.0,101.0,102.0,117.0
0,84,91,86.0,91.0,91.0,92.0
0,84,92,99.0,99.0,99.0,99.0
0,84,93,102.0,102.0,102.0,108.0
0,84,94,97.0,97.0,99.0,97.0
0,84,95,121.0,121.0,122.0,121.0
0,84,96,112.0,113.0,115.0,131.0
0,84,97,131.0,131.0,131.0,132.0
0,84,98,129.0,129.0,129.0,129.0
0,84,99,126.0,126.0,129.0,126.0
0,85,86,None,None,None,None
0,85,87,None,None,None,None
0,85,88,None,None,None,None
0,85,89,None,None,None,None
0,85,90,None,None,None,None
0,85,91,None,None,None,None
0,85,92,None,None,None,None
0,85,93,None,None,None,None
0,85,94,None,None,None,None
0,85,95,None,None,None,None
0,85,96,None,None,None,None
0,85,97,None,None,None,None
0,85,98,None,None,None,None
0,85,99,None,None,None,None
0,86,87,None,None,None,None
0,86,88,None,None,None,None
0,86,89,None,None,None,None
0,86,90,None,None,None,None
0,86,91,None,None,None,None
0,86,92,None,None,None,None
0,86,93,None,None,None,None
0,86,94,None,None,None,None
0,86,95,None,None,None,None
0,86,96,None,None,None,None
0,86,97,None,None,None,None
0,86,98,None,None,None,None
0,86,99,None,None,None,None
0,87,88,None,None,None,None
0,87,89,None,None,None,None
0,87,90,None,None,None,None
0,87,91,None,None,None,None
0,87,92,None,None,None,None
0,87,93,None,None,None,None
0,87,94,None,None,None,None
0,87,95,None,None,None,None
0,87,96,None,None,None,None
0,87,97,None,None,None,None
0,87,98,None,None,None,None
0,87,99,None,None,None,None
0,88,89,None,None,None,None
0,88,90,None,None,None,None
0,88,91,None,None,None,None
0,88,92,None,None,None,None
0,88,93,None,None,None,None
0,88,94,None,None,None,None
0,88,95,None,None,None,None
0,88,96,None,None,None,None
0,88,97,None,None,None,None
0,88,98,None,None,None,None
0,88,99,None,None,None,None
0,89,90,None,None,None,None
0,89,91,None,None,None,None
0,89,92,None,None,None,None
0,89,93,None,None,None,None
0,89,94,None,None,None,None
0,89,95,None,None,None,None
0,89,96,None,None,None,None
0,89,97,None,None,None,None
0,89,98,None,None,None,None
0,89,99,None,None,None,None
0,90,98,57.0,57.0,57.0,57.0
